time,average_temperature(°C),average_humidity(%),average_co2(ppm),average_illumination(lux)
2024-04-28 08:00:00,21.568333333333335,50.90462962962963,585.8444444444444,1.0
2024-04-28 09:00:00,21.585955056179778,50.95318352059925,577.6,1.0
2024-04-28 10:00:00,21.615917602996255,51.1123595505618,571.2055555555556,1.0
2024-04-28 11:00:00,21.63576779026217,51.199438202247194,567.3333333333334,1.0
2024-04-28 12:00:00,21.672037037037036,51.236111111111114,562.8277777777778,7.677777777777778
2024-04-28 13:00:00,21.782777777777778,51.455555555555556,610.1388888888889,60.96666666666667
2024-04-28 14:00:00,22.049812734082398,51.30337078651685,683.2444444444444,61.0
2024-04-28 15:00:00,22.289204545454545,50.3873106060606,661.9277777777777,62.25555555555556
2024-04-28 16:00:00,22.39737827715356,49.167602996254686,682.088888888889,61.27777777777778
2024-04-28 17:00:00,22.41928838951311,49.55711610486891,707.7611111111111,59.35555555555556
2024-04-28 18:00:00,22.62808988764045,49.78183520599251,685.161111111111,61.0
2024-04-28 19:00:00,23.061481481481483,49.611111111111114,668.35,61.0
2024-04-28 20:00:00,23.27277777777778,49.22037037037037,661.4055555555556,57.488888888888894
2024-04-28 21:00:00,23.367602996254682,48.80243445692884,637.35,57.0
2024-04-28 22:00:00,23.47537037037037,48.72222222222222,637.1111111111111,57.0
2024-04-28 23:00:00,23.56741573033708,48.77621722846442,642.5333333333333,57.0
2024-04-29 00:00:00,23.566111111111113,48.84814814814815,634.7944444444444,2.8666666666666667
2024-04-29 01:00:00,23.480898876404495,48.86516853932584,611.7833333333333,0.0
2024-04-29 02:00:00,23.429444444444446,48.894444444444446,591.6833333333333,0.0
2024-04-29 03:00:00,23.37734082397004,48.668539325842694,581.4333333333333,0.0
2024-04-29 04:00:00,23.359074074074073,48.65,570.2388888888889,0.0
2024-04-29 05:00:00,23.354999999999997,48.605555555555554,562.2666666666667,0.0
2024-04-29 06:00:00,23.35749063670412,48.774344569288395,552.1777777777777,0.0
2024-04-29 07:00:00,23.341666666666665,49.03703703703703,555.05,11.816666666666666
2024-04-29 08:00:00,23.425842696629214,49.587078651685395,575.5722222222223,66.66666666666667
2024-04-29 09:00:00,23.16685606060606,53.6685606060606,984.7555555555556,66.72777777777777
2024-04-29 10:00:00,23.038202247191013,53.9119850187266,1396.2666666666667,65.88888888888889
2024-04-29 11:00:00,23.085,53.00555555555555,1947.3111111111111,65.25555555555556
2024-04-29 12:00:00,22.921535580524345,52.69756554307116,1714.5611111111111,65.41111111111111
2024-04-29 13:00:00,23.130555555555556,55.208333333333336,1824.3944444444446,67.71666666666667
2024-04-29 14:00:00,23.474157303370788,54.71629213483146,2049.3055555555557,68.56666666666666
2024-04-29 15:00:00,23.731647940074907,54.05524344569289,2281.861111111111,66.95555555555556
2024-04-29 16:00:00,23.827083333333334,54.09659090909091,2191.311111111111,67.8111111111111
2024-04-29 17:00:00,23.90936329588015,53.70973782771536,2137.5,67.38888888888889
2024-04-29 18:00:00,23.697592592592592,52.423148148148144,1997.0166666666667,67.75555555555556
2024-04-29 19:00:00,23.055243445692888,51.603932584269664,1360.2666666666667,68.85555555555555
2024-04-29 20:00:00,22.86777777777778,53.11944444444445,1037.838888888889,68.77777777777779
2024-04-29 21:00:00,22.77277777777778,52.87222222222222,836.5666666666667,68.73333333333333
2024-04-29 22:00:00,22.68239700374532,52.449438202247194,746.7166666666667,68.48888888888888
2024-04-29 23:00:00,22.65740740740741,52.737037037037034,763.9055555555556,68.61111111111111
2024-04-30 00:00:00,22.642696629213482,53.20973782771536,732.0944444444444,68.51111111111112
2024-04-30 01:00:00,22.705185185185186,52.81111111111111,681.3555555555556,25.683333333333334
2024-04-30 02:00:00,22.97586206896552,52.514367816091955,607.7944444444444,0.0
2024-04-30 03:00:00,23.12996254681648,52.4747191011236,548.4888888888889,0.0
2024-04-30 04:00:00,23.215355805243448,52.475655430711605,532.6611111111112,0.0
2024-04-30 05:00:00,23.255185185185187,52.5,524.8444444444444,0.0
2024-04-30 06:00:00,23.26018518518519,52.50833333333333,518.2444444444444,0.7333333333333333
2024-04-30 07:00:00,23.317049808429122,52.62356321839081,531.5111111111112,32.083333333333336
2024-04-30 08:00:00,23.370925925925924,53.17962962962963,541.0111111111112,50.69444444444444
2024-04-30 09:00:00,23.986329588014982,54.88576779026217,829.8611111111111,61.38888888888889
2024-04-30 10:00:00,24.384444444444444,55.22222222222222,977.0388888888889,65.08888888888889
2024-04-30 11:00:00,24.97359550561798,53.93913857677902,1041.3277777777778,65.06666666666666
2024-04-30 12:00:00,24.917222222222225,52.962037037037035,699.6222222222223,65.33333333333333
2024-04-30 13:00:00,24.387777777777778,52.452777777777776,959.7388888888889,66.29444444444444
2024-04-30 14:00:00,24.315168539325846,52.57958801498127,1085.0722222222223,65.89444444444445
2024-04-30 15:00:00,24.277592592592594,53.209259259259255,817.6166666666667,66.78333333333333
2024-04-30 16:00:00,24.500749063670412,55.18258426966292,732.3611111111111,65.74444444444444
2024-04-30 17:00:00,24.643820224719104,53.96348314606742,835.2,67.56666666666666
2024-04-30 18:00:00,24.622284644194757,53.66011235955056,755.2944444444444,68.0
2024-04-30 19:00:00,24.56462962962963,53.70092592592592,616.5277777777777,68.75555555555555
2024-04-30 20:00:00,24.600749063670413,53.64794007490637,631.9,68.47777777777779
2024-04-30 21:00:00,24.54925925925926,52.41481481481481,609.7222222222223,68.84444444444445
2024-04-30 22:00:00,24.416666666666668,50.830555555555556,563.9444444444445,69.0
2024-04-30 23:00:00,24.274906367041197,49.812734082397,545.5055555555556,64.41666666666667
2024-05-01 00:00:00,23.289814814814818,49.53703703703703,548.3055555555555,69.0
2024-05-01 01:00:00,22.92565543071161,50.136704119850194,554.4888888888889,69.0
2024-05-01 02:00:00,22.726666666666667,49.9537037037037,559.8833333333333,57.43333333333333
2024-05-01 03:00:00,22.92359550561798,49.048689138576776,536.35,0.0
2024-05-01 04:00:00,23.068518518518523,47.33240740740741,512.6166666666667,0.0
2024-05-01 05:00:00,23.103333333333335,45.65277777777778,504.81666666666666,0.0
2024-05-01 06:00:00,23.091573033707867,45.017790262172284,504.3,0.0
2024-05-01 07:00:00,23.075740740740745,43.95925925925926,498.1333333333333,1.2
2024-05-01 08:00:00,23.093445692883893,42.23033707865169,505.4,55.15555555555556
2024-05-01 09:00:00,23.28425925925926,41.364814814814814,715.0111111111111,66.28888888888889
2024-05-01 10:00:00,23.827715355805246,41.11797752808989,926.8,65.67777777777778
2024-05-01 11:00:00,24.43611111111111,40.50555555555555,962.25,66.07777777777777
2024-05-01 12:00:00,24.378464419475655,38.420411985018724,714.3166666666667,60.58888888888889
2024-05-01 13:00:00,24.497674418604653,39.32267441860465,920.6551724137931,67.0
2024-05-01 14:00:00,24.935151515151517,38.91818181818182,983.5701754385964,66.78947368421052
2024-05-01 15:00:00,25.099812734082395,39.004681647940075,958.1944444444445,66.96111111111111
2024-05-01 16:00:00,25.28351851851852,39.260185185185186,1004.188888888889,66.05555555555556
2024-05-01 17:00:00,25.183520599250937,38.85112359550562,963.3833333333333,66.71111111111111
2024-05-01 18:00:00,24.705000000000002,39.1712962962963,896.411111111111,66.82222222222222
2024-05-01 19:00:00,24.146067415730336,38.78370786516854,663.8055555555555,68.43333333333334
2024-05-01 20:00:00,23.611666666666668,38.69444444444444,619.9444444444445,68.33333333333333
2024-05-01 21:00:00,23.31203703703704,39.96944444444444,684.8333333333334,68.43333333333334
2024-05-01 22:00:00,23.21496212121212,39.91856060606061,676.661111111111,66.82222222222222
2024-05-01 23:00:00,23.116479400749064,39.63951310861423,584.0222222222222,65.77777777777777
2024-05-02 00:00:00,23.01666666666667,38.833333333333336,541.0,65.0
